GeneName	Expression	enhancer_count	ATAC_count	H3K27ac_count	H3K4me3_count	RE_count	GeneName_MeanExpression
FLI1	2458.75	68.0	8.0	2.0	0.0	8.0	FLI1 2458.75
FLNA	5738.25	78.0	21.0	0.0	1.0	21.0	FLNA 5738.25
FLNB	1351.0	49.0	13.0	0.0	1.0	13.0	FLNB 1351.0
FLOT1	1630.25	114.0	30.0	1.0	6.0	31.0	FLOT1 1630.25
FLT3LG	1495.0	15.0	3.0	0.0	0.0	3.0	FLT3LG 1495.0
FLVCR1	1535.5	18.0	4.0	0.0	1.0	4.0	FLVCR1 1535.5
FLVCR2	121.75	2.0	0.0	0.0	0.0	0.0	FLVCR2 121.75
FMN1	1795.0	87.0	3.0	0.0	0.0	3.0	FMN1 1795.0
FMNL1	2885.75	44.0	10.0	0.0	0.0	10.0	FMNL1 2885.75
FMNL2	140.75	59.0	1.0	0.0	0.0	1.0	FMNL2 140.75
FMO3	38.75	2.0	0.0	0.0	0.0	0.0	FMO3 38.75
FMO4	41.25	24.0	0.0	0.0	0.0	0.0	FMO4 41.25
FMO5	239.75	180.0	3.0	0.0	2.0	3.0	FMO5 239.75
FMOD	22.25	35.0	4.0	0.0	1.0	4.0	FMOD 22.25
FN1	494.75	23.0	0.0	0.0	0.0	0.0	FN1 494.75
FNBP4	2907.0	18.0	0.0	0.0	0.0	0.0	FNBP4 2907.0
FNDC3A	2348.5	22.0	0.0	0.0	0.0	0.0	FNDC3A 2348.5
FNDC3B	3419.75	56.0	12.0	0.0	0.0	12.0	FNDC3B 3419.75
FNDC7	2.0	83.0	12.0	0.0	0.0	12.0	FNDC7 2.0
FNDC9	189.25	110.0	8.0	0.0	1.0	8.0	FNDC9 189.25
FNIP1	1520.5	120.0	16.0	2.0	2.0	15.0	FNIP1 1520.5
FNIP2	544.0	674.0	42.0	0.0	2.0	42.0	FNIP2 544.0
FNTA	1189.75	2.0	0.0	0.0	0.0	0.0	FNTA 1189.75
FNTB	422.5	12.0	1.0	0.0	0.0	1.0	FNTB 422.5
FOPNL	1253.5	120.0	9.0	0.0	0.0	9.0	FOPNL 1253.5
FOS	1650.25	657.0	68.0	0.0	2.0	68.0	FOS 1650.25
FOSB	868.25	59.0	11.0	0.0	2.0	11.0	FOSB 868.25
FOSL1	1979.0	19.0	5.0	0.0	4.0	5.0	FOSL1 1979.0
FOXD2	18.5	168.0	10.0	0.0	5.0	10.0	FOXD2 18.5
FOXJ1	4.5	69.0	22.0	2.0	1.0	22.0	FOXJ1 4.5
FOXJ2	2013.5	48.0	4.0	1.0	3.0	4.0	FOXJ2 2013.5
FOXJ3	8306.75	90.0	5.0	0.0	0.0	5.0	FOXJ3 8306.75
FOXM1	200.5	32.0	0.0	0.0	0.0	0.0	FOXM1 200.5
FOXN2	1481.5	729.0	59.0	2.0	10.0	59.0	FOXN2 1481.5
FOXN3	7711.75	1549.0	145.0	1.0	14.0	145.0	FOXN3 7711.75
FOXO3	1218.75	177.0	14.0	0.0	1.0	14.0	FOXO3 1218.75
FOXO4	292.5	234.0	35.0	2.0	3.0	35.0	FOXO4 292.5
FOXP1	21622.5	4752.0	766.0	104.0	38.0	831.0	FOXP1 21622.5
FOXP2	33.5	35.0	0.0	0.0	0.0	0.0	FOXP2 33.5
FOXP3	1620.25	4.0	3.0	0.0	1.0	3.0	FOXP3 1620.25
FOXP4	1092.75	45.0	10.0	0.0	4.0	10.0	FOXP4 1092.75
FPGS	309.0	19.0	3.0	2.0	0.0	4.0	FPGS 309.0
FPR2	49.75	83.0	1.0	0.0	0.0	1.0	FPR2 49.75
FPR3	5.5	48.0	1.0	0.0	0.0	1.0	FPR3 5.5
FRA10AC1	611.5	77.0	3.0	0.0	2.0	3.0	FRA10AC1 611.5
FRAT1	90.5	63.0	3.0	0.0	3.0	3.0	FRAT1 90.5
FRMD4B	593.25	274.0	21.0	0.0	10.0	21.0	FRMD4B 593.25
FRMD5	223.75	3.0	0.0	0.0	0.0	0.0	FRMD5 223.75
FRMD6	142.75	3.0	0.0	0.0	0.0	0.0	FRMD6 142.75
FRMD7	2.0	70.0	3.0	0.0	0.0	3.0	FRMD7 2.0
FRMPD1	95.5	1.0	0.0	0.0	0.0	0.0	FRMPD1 95.5
FRMPD2	30.5	5.0	0.0	0.0	0.0	0.0	FRMPD2 30.5
FRS2	1308.75	433.0	20.0	3.0	0.0	19.0	FRS2 1308.75
FRS3	108.0	32.0	8.0	0.0	3.0	8.0	FRS3 108.0
FRY	951.25	20.0	3.0	0.0	0.0	3.0	FRY 951.25
FRYL	4956.25	986.0	46.0	1.0	2.0	45.0	FRYL 4956.25
FSD2	167.0	245.0	11.0	1.0	2.0	11.0	FSD2 167.0
FSIP1	1.75	2.0	0.0	0.0	0.0	0.0	FSIP1 1.75
FST	11.75	19.0	3.0	0.0	0.0	3.0	FST 11.75
FSTL1	56.0	2.0	0.0	0.0	0.0	0.0	FSTL1 56.0
FUBP1	6161.5	233.0	19.0	0.0	6.0	19.0	FUBP1 6161.5
FUCA1	125.0	92.0	7.0	1.0	1.0	8.0	FUCA1 125.0
FUNDC1	39.75	3.0	0.0	0.0	0.0	0.0	FUNDC1 39.75
FURIN	3485.25	186.0	21.0	0.0	0.0	21.0	FURIN 3485.25
FUS	11045.25	32.0	11.0	1.0	3.0	10.0	FUS 11045.25
FUT10	250.5	280.0	31.0	1.0	5.0	31.0	FUT10 250.5
FUT3	47.5	19.0	1.0	0.0	0.0	1.0	FUT3 47.5
FUT6	136.0	1.0	0.0	0.0	0.0	0.0	FUT6 136.0
FUT8	1794.75	401.0	51.0	1.0	0.0	50.0	FUT8 1794.75
FUT9	94.75	1.0	0.0	0.0	0.0	0.0	FUT9 94.75
FUZ	71.5	19.0	5.0	1.0	1.0	5.0	FUZ 71.5
FXR1	2808.25	591.0	16.0	2.0	9.0	17.0	FXR1 2808.25
FXYD2	42.25	40.0	5.0	0.0	0.0	5.0	FXYD2 42.25
FXYD3	3.0	35.0	1.0	0.0	0.0	1.0	FXYD3 3.0
FXYD5	6079.25	124.0	14.0	5.0	0.0	15.0	FXYD5 6079.25
FXYD6	1.0	66.0	3.0	0.0	0.0	3.0	FXYD6 1.0
FYCO1	940.25	73.0	19.0	0.0	0.0	19.0	FYCO1 940.25
FYN	5506.75	5827.0	1155.0	34.0	33.0	1171.0	FYN 5506.75
FYTTD1	1436.25	103.0	13.0	1.0	3.0	13.0	FYTTD1 1436.25
G0S2	178.0	85.0	5.0	0.0	0.0	5.0	G0S2 178.0
G2E3	457.25	51.0	4.0	0.0	2.0	4.0	G2E3 457.25
G3BP1	7862.5	102.0	14.0	0.0	0.0	14.0	G3BP1 7862.5
G3BP2	4188.75	529.0	26.0	0.0	4.0	26.0	G3BP2 4188.75
G6PC2	7.5	157.0	11.0	0.0	0.0	11.0	G6PC2 7.5
GAB1	445.75	2.0	0.0	0.0	0.0	0.0	GAB1 445.75
GAB2	296.75	384.0	17.0	4.0	5.0	18.0	GAB2 296.75
GAB3	453.25	165.0	5.0	0.0	0.0	5.0	GAB3 453.25
GABARAP	478.5	124.0	27.0	0.0	9.0	27.0	GABARAP 478.5
GABARAPL1	590.5	12.0	0.0	0.0	0.0	0.0	GABARAPL1 590.5
GABARAPL2	566.0	178.0	18.0	1.0	5.0	18.0	GABARAPL2 566.0
GABPA	670.0	77.0	16.0	0.0	3.0	16.0	GABPA 670.0
GABPB1	881.5	1.0	0.0	0.0	0.0	0.0	GABPB1 881.5
GABPB2	6962.75	23.0	0.0	0.0	0.0	0.0	GABPB2 6962.75
GABRA1	8.5	4.0	0.0	0.0	0.0	0.0	GABRA1 8.5
GABRA2	2.0	14.0	0.0	0.0	0.0	0.0	GABRA2 2.0
GABRA4	9.25	2.0	0.0	0.0	0.0	0.0	GABRA4 9.25
GABRB3	341.25	30.0	0.0	0.0	0.0	0.0	GABRB3 341.25
GABRG2	2391.5	6.0	0.0	0.0	0.0	0.0	GABRG2 2391.5
GABRP	624.0	6.0	0.0	0.0	0.0	0.0	GABRP 624.0
GABRR2	2.75	61.0	1.0	0.0	0.0	1.0	GABRR2 2.75
GAD1	18.5	1040.0	60.0	0.0	0.0	60.0	GAD1 18.5
GADD45A	321.25	2.0	0.0	0.0	0.0	0.0	GADD45A 321.25
GADD45G	5.75	92.0	7.0	0.0	0.0	7.0	GADD45G 5.75
GADD45GIP1	746.5	24.0	7.0	1.0	2.0	7.0	GADD45GIP1 746.5
GAGE10	2.75	13.0	0.0	0.0	0.0	0.0	GAGE10 2.75
GAL3ST1	11.5	1.0	0.0	0.0	0.0	0.0	GAL3ST1 11.5
GAL3ST4	762.75	58.0	7.0	0.0	0.0	7.0	GAL3ST4 762.75
GALC	1207.0	242.0	20.0	0.0	1.0	20.0	GALC 1207.0
GALK1	82.75	22.0	0.0	0.0	0.0	0.0	GALK1 82.75
GALK2	601.0	149.0	14.0	1.0	10.0	14.0	GALK2 601.0
GALM	798.5	263.0	28.0	0.0	1.0	28.0	GALM 798.5
GALNT11	761.25	2.0	0.0	0.0	0.0	0.0	GALNT11 761.25
GALNT13	7.5	10.0	0.0	0.0	0.0	0.0	GALNT13 7.5
GALNT16	144.25	19.0	2.0	0.0	0.0	2.0	GALNT16 144.25
GALNT2	1043.25	15.0	4.0	0.0	3.0	4.0	GALNT2 1043.25
GALNT3	66.0	26.0	0.0	0.0	0.0	0.0	GALNT3 66.0
GALNT4	752.25	182.0	22.0	0.0	3.0	22.0	GALNT4 752.25
GALNT5	12.0	10.0	1.0	0.0	0.0	1.0	GALNT5 12.0
GALNT6	412.0	3.0	0.0	0.0	0.0	0.0	GALNT6 412.0
GALNT7	909.75	412.0	29.0	0.0	2.0	29.0	GALNT7 909.75
GALNT8	22.5	2.0	0.0	0.0	0.0	0.0	GALNT8 22.5
GALNT9	94.75	2.0	0.0	0.0	0.0	0.0	GALNT9 94.75
GALR2	73.75	93.0	3.0	0.0	0.0	3.0	GALR2 73.75
GAN	39.25	100.0	16.0	0.0	5.0	16.0	GAN 39.25
GANC	809.5	14.0	0.0	0.0	1.0	0.0	GANC 809.5
GAPDH	37518.0	106.0	18.0	0.0	2.0	18.0	GAPDH 37518.0
GAPVD1	3572.0	70.0	15.0	1.0	6.0	15.0	GAPVD1 3572.0
GAR1	1651.25	260.0	24.0	2.0	4.0	23.0	GAR1 1651.25
GAREM1	24.25	2.0	0.0	0.0	0.0	0.0	GAREM1 24.25
GARNL3	139.5	73.0	5.0	0.0	0.0	5.0	GARNL3 139.5
GART	1595.25	31.0	5.0	0.0	3.0	5.0	GART 1595.25
GAS2	7.75	383.0	12.0	1.0	1.0	12.0	GAS2 7.75
GAS7	107.25	68.0	0.0	0.0	0.0	0.0	GAS7 107.25
GATA2	207.5	110.0	13.0	0.0	0.0	13.0	GATA2 207.5
GATA3	2155.0	194.0	29.0	0.0	1.0	29.0	GATA3 2155.0
GATAD2A	14195.5	677.0	73.0	2.0	2.0	73.0	GATAD2A 14195.5
GATAD2B	14871.0	678.0	55.0	5.0	17.0	56.0	GATAD2B 14871.0
GATB	274.5	136.0	14.0	6.0	3.0	17.0	GATB 274.5
GATM	19.5	63.0	3.0	0.0	0.0	3.0	GATM 19.5
GBA	661.25	72.0	6.0	0.0	0.0	6.0	GBA 661.25
GBA2	755.25	106.0	10.0	0.0	5.0	10.0	GBA2 755.25
GBE1	292.0	148.0	0.0	0.0	0.0	0.0	GBE1 292.0
GBP1	2384.75	219.0	25.0	2.0	5.0	27.0	GBP1 2384.75
GBP2	7451.0	406.0	51.0	2.0	3.0	53.0	GBP2 7451.0
GBP4	4350.25	354.0	40.0	0.0	4.0	40.0	GBP4 4350.25
GBP5	6802.75	567.0	63.0	4.0	13.0	67.0	GBP5 6802.75
GBP6	170.0	14.0	5.0	0.0	0.0	5.0	GBP6 170.0
GBP7	30.0	274.0	16.0	0.0	1.0	16.0	GBP7 30.0
GCC2	2089.25	355.0	24.0	0.0	7.0	24.0	GCC2 2089.25
GCFC2	545.0	47.0	0.0	0.0	0.0	0.0	GCFC2 545.0
GCK	26.5	18.0	0.0	0.0	0.0	0.0	GCK 26.5
GCKR	16.25	5.0	0.0	0.0	0.0	0.0	GCKR 16.25
GCLC	1525.75	231.0	18.0	0.0	3.0	18.0	GCLC 1525.75
GCLM	1457.5	58.0	6.0	0.0	2.0	6.0	GCLM 1457.5
GCM1	45.75	127.0	5.0	0.0	0.0	5.0	GCM1 45.75
GCNT2	405.25	92.0	1.0	0.0	0.0	1.0	GCNT2 405.25
GCNT3	387.75	6.0	1.0	0.0	0.0	1.0	GCNT3 387.75
GCNT4	301.25	50.0	7.0	0.0	1.0	7.0	GCNT4 301.25
GCSAM	194.5	104.0	10.0	0.0	0.0	10.0	GCSAM 194.5
GCSAML	96.75	34.0	0.0	0.0	0.0	0.0	GCSAML 96.75
GCSH	235.0	1.0	0.0	0.0	0.0	0.0	GCSH 235.0
GDA	491.25	6.0	0.0	0.0	0.0	0.0	GDA 491.25
GDAP1	605.0	18.0	1.0	0.0	0.0	1.0	GDAP1 605.0
GDF10	2.25	107.0	7.0	0.0	0.0	7.0	GDF10 2.25
GDF15	4.0	21.0	0.0	0.0	0.0	0.0	GDF15 4.0
GDF5	1.75	36.0	1.0	0.0	1.0	1.0	GDF5 1.75
GDNF	27.5	3.0	0.0	0.0	0.0	0.0	GDNF 27.5
GDPD1	205.75	18.0	2.0	0.0	0.0	2.0	GDPD1 205.75
GDPD3	103.5	19.0	2.0	0.0	0.0	2.0	GDPD3 103.5
GDPD4	26.25	38.0	0.0	0.0	0.0	0.0	GDPD4 26.25
GDPD5	622.75	441.0	25.0	0.0	0.0	25.0	GDPD5 622.75
GEM	97.25	4.0	0.0	0.0	0.0	0.0	GEM 97.25
GEMIN2	325.75	49.0	5.0	4.0	4.0	6.0	GEMIN2 325.75
GEMIN5	1209.25	34.0	4.0	0.0	2.0	4.0	GEMIN5 1209.25
GEMIN8	124.0	122.0	17.0	0.0	2.0	17.0	GEMIN8 124.0
GFAP	245.75	18.0	0.0	0.0	0.0	0.0	GFAP 245.75
GFM1	3781.25	37.0	2.0	0.0	0.0	2.0	GFM1 3781.25
GFRA1	23.25	1.0	0.0	0.0	0.0	0.0	GFRA1 23.25
GFRAL	78.0	2.0	0.0	0.0	0.0	0.0	GFRAL 78.0
GGA1	1269.5	37.0	4.0	0.0	0.0	4.0	GGA1 1269.5
GGA3	3826.25	38.0	7.0	0.0	0.0	7.0	GGA3 3826.25
GGACT	85.75	48.0	8.0	1.0	1.0	8.0	GGACT 85.75
GGCT	249.75	265.0	43.0	1.0	7.0	43.0	GGCT 249.75
GGCX	709.5	59.0	6.0	0.0	0.0	6.0	GGCX 709.5
GGH	67.5	24.0	3.0	2.0	2.0	3.0	GGH 67.5
GGN	10.0	2.0	1.0	0.0	0.0	1.0	GGN 10.0
GGNBP2	2462.75	2.0	0.0	0.0	0.0	0.0	GGNBP2 2462.75
GGT1	304.25	1.0	0.0	0.0	0.0	0.0	GGT1 304.25
GHITM	1735.0	42.0	0.0	0.0	0.0	0.0	GHITM 1735.0
GHRL	180.75	123.0	7.0	0.0	0.0	7.0	GHRL 180.75
GIGYF1	1369.75	36.0	5.0	0.0	0.0	5.0	GIGYF1 1369.75
GIGYF2	3633.5	1.0	0.0	0.0	0.0	0.0	GIGYF2 3633.5
GIMAP2	2873.0	824.0	132.0	3.0	45.0	132.0	GIMAP2 2873.0
GIMAP4	3454.25	527.0	94.0	2.0	39.0	95.0	GIMAP4 3454.25
GIMAP5	3636.75	805.0	124.0	3.0	60.0	124.0	GIMAP5 3636.75
GIMAP6	721.75	638.0	123.0	3.0	47.0	123.0	GIMAP6 721.75
GIMAP7	1244.25	748.0	130.0	3.0	27.0	130.0	GIMAP7 1244.25
GIMAP8	458.5	573.0	107.0	3.0	42.0	107.0	GIMAP8 458.5
GINM1	806.5	57.0	3.0	0.0	0.0	3.0	GINM1 806.5
GINS1	602.75	66.0	4.0	0.0	0.0	4.0	GINS1 602.75
GINS4	512.5	30.0	2.0	0.0	0.0	2.0	GINS4 512.5
GIPR	266.25	36.0	4.0	0.0	0.0	4.0	GIPR 266.25
GIT1	3045.5	158.0	6.0	0.0	0.0	6.0	GIT1 3045.5
GIT2	2461.25	19.0	0.0	0.0	0.0	0.0	GIT2 2461.25
GJA1	12.0	17.0	0.0	0.0	0.0	0.0	GJA1 12.0
GJA10	8.75	253.0	19.0	0.0	0.0	19.0	GJA10 8.75
GJA9	11.0	6.0	2.0	0.0	0.0	2.0	GJA9 11.0
GJB2	55.75	190.0	4.0	0.0	0.0	4.0	GJB2 55.75
GJB6	31.5	13.0	0.0	0.0	0.0	0.0	GJB6 31.5
GJC1	584.25	23.0	3.0	0.0	0.0	3.0	GJC1 584.25
GJD4	26.0	5.0	0.0	0.0	0.0	0.0	GJD4 26.0
GLA	434.25	155.0	10.0	0.0	1.0	10.0	GLA 434.25
GLB1L	215.75	44.0	4.0	0.0	4.0	4.0	GLB1L 215.75
GLB1L2	283.25	269.0	13.0	0.0	1.0	13.0	GLB1L2 283.25
GLB1L3	405.0	288.0	27.0	0.0	6.0	27.0	GLB1L3 405.0
GLCCI1	1190.25	257.0	45.0	4.0	4.0	49.0	GLCCI1 1190.25
GLCE	217.25	56.0	6.0	0.0	0.0	6.0	GLCE 217.25
GLDN	11.75	15.0	0.0	0.0	0.0	0.0	GLDN 11.75
GLG1	11445.75	120.0	7.0	0.0	1.0	7.0	GLG1 11445.75
GLI1	123.5	31.0	1.0	0.0	0.0	1.0	GLI1 123.5
GLI3	1.5	1.0	0.0	0.0	0.0	0.0	GLI3 1.5
GLIPR1	292.25	214.0	21.0	0.0	0.0	21.0	GLIPR1 292.25
GLIPR1L1	1.5	14.0	1.0	0.0	0.0	1.0	GLIPR1L1 1.5
GLIPR1L2	316.5	110.0	18.0	1.0	2.0	19.0	GLIPR1L2 316.5
GLIS3	90.75	4.0	0.0	0.0	0.0	0.0	GLIS3 90.75
GLMN	157.75	16.0	3.0	0.0	0.0	3.0	GLMN 157.75
GLMP	453.25	43.0	3.0	0.0	0.0	3.0	GLMP 453.25
GLOD4	1901.25	113.0	6.0	0.0	4.0	6.0	GLOD4 1901.25
GLRA1	93.25	15.0	1.0	0.0	0.0	1.0	GLRA1 93.25
GLRA2	18.75	41.0	1.0	0.0	0.0	1.0	GLRA2 18.75
GLRA3	194.0	2.0	0.0	0.0	0.0	0.0	GLRA3 194.0
GLRX	1059.75	47.0	9.0	0.0	1.0	9.0	GLRX 1059.75
GLRX3	960.75	72.0	11.0	0.0	5.0	11.0	GLRX3 960.75
GLRX5	206.75	103.0	10.0	0.0	0.0	10.0	GLRX5 206.75
GLT8D1	548.25	45.0	2.0	0.0	1.0	2.0	GLT8D1 548.25
GLT8D2	13.5	13.0	0.0	0.0	0.0	0.0	GLT8D2 13.5
GLUL	545.25	108.0	9.0	0.0	0.0	9.0	GLUL 545.25
GLYATL1	3.5	1.0	0.0	0.0	0.0	0.0	GLYATL1 3.5
GLYATL2	19.25	8.0	0.0	0.0	0.0	0.0	GLYATL2 19.25
GLYCTK	186.0	103.0	19.0	0.0	5.0	19.0	GLYCTK 186.0
GLYR1	2037.0	94.0	5.0	2.0	2.0	4.0	GLYR1 2037.0
GMDS	288.0	68.0	3.0	0.0	0.0	3.0	GMDS 288.0
GMEB1	2026.0	328.0	54.0	4.0	23.0	53.0	GMEB1 2026.0
GMEB2	346.75	51.0	2.0	0.0	0.0	2.0	GMEB2 346.75
GMFB	1263.75	55.0	8.0	0.0	2.0	8.0	GMFB 1263.75
GMFG	1742.25	18.0	3.0	0.0	0.0	3.0	GMFG 1742.25
GMNN	213.5	403.0	32.0	1.0	1.0	31.0	GMNN 213.5
GMPPA	777.0	127.0	11.0	0.0	2.0	11.0	GMPPA 777.0
GMPR2	1303.0	697.0	43.0	2.0	15.0	43.0	GMPR2 1303.0
GMPS	2914.75	42.0	4.0	0.0	1.0	4.0	GMPS 2914.75
GNA11	248.75	26.0	2.0	0.0	0.0	2.0	GNA11 248.75
GNAI1	394.75	27.0	1.0	0.0	0.0	1.0	GNAI1 394.75
GNAI2	5953.0	58.0	11.0	0.0	0.0	11.0	GNAI2 5953.0
GNAI3	2582.5	56.0	5.0	0.0	1.0	5.0	GNAI3 2582.5
GNAL	163.0	7.0	0.0	0.0	0.0	0.0	GNAL 163.0
GNAQ	1342.5	633.0	49.0	0.0	3.0	49.0	GNAQ 1342.5
GNAS	12148.0	18.0	0.0	0.0	0.0	0.0	GNAS 12148.0
GNB1	4864.25	231.0	12.0	0.0	3.0	12.0	GNB1 4864.25
GNB5	1175.0	95.0	5.0	0.0	1.0	5.0	GNB5 1175.0
GNG12	0.75	1.0	0.0	0.0	0.0	0.0	GNG12 0.75
GNG2	1444.5	483.0	42.0	2.0	1.0	40.0	GNG2 1444.5
GNG8	10.5	23.0	2.0	0.0	1.0	2.0	GNG8 10.5
GNGT1	49.25	12.0	2.0	0.0	0.0	2.0	GNGT1 49.25
GNGT2	56.0	49.0	9.0	2.0	8.0	7.0	GNGT2 56.0
GNL1	1136.25	142.0	28.0	9.0	22.0	32.0	GNL1 1136.25
GNL2	2881.75	44.0	8.0	0.0	0.0	8.0	GNL2 2881.75
GNL3	3666.5	3.0	0.0	0.0	0.0	0.0	GNL3 3666.5
GNL3L	896.75	15.0	1.0	0.0	0.0	1.0	GNL3L 896.75
GNPDA1	781.5	269.0	39.0	3.0	10.0	40.0	GNPDA1 781.5
GNPDA2	502.0	119.0	1.0	1.0	1.0	1.0	GNPDA2 502.0
GNRH1	22.0	2.0	0.0	0.0	0.0	0.0	GNRH1 22.0
GNRH2	5.5	1.0	0.0	0.0	0.0	0.0	GNRH2 5.5
GNS	875.25	583.0	42.0	5.0	2.0	41.0	GNS 875.25
GOLGA1	427.0	442.0	42.0	1.0	19.0	42.0	GOLGA1 427.0
GOLGA3	5984.25	21.0	0.0	0.0	0.0	0.0	GOLGA3 5984.25
GOLGA4	2841.0	18.0	0.0	0.0	0.0	0.0	GOLGA4 2841.0
GOLGA5	348.0	38.0	2.0	1.0	1.0	3.0	GOLGA5 348.0
GOLGA7	1586.25	1.0	0.0	0.0	0.0	0.0	GOLGA7 1586.25
GOLGB1	2132.25	320.0	20.0	1.0	5.0	21.0	GOLGB1 2132.25
GOLIM4	206.25	1.0	0.0	0.0	0.0	0.0	GOLIM4 206.25
GOLM1	374.25	2.0	0.0	0.0	0.0	0.0	GOLM1 374.25
GOLPH3L	594.0	1.0	1.0	0.0	0.0	1.0	GOLPH3L 594.0
GON4L	2735.75	46.0	7.0	0.0	3.0	7.0	GON4L 2735.75
GORAB	305.75	68.0	4.0	0.0	0.0	4.0	GORAB 305.75
GOT1	323.0	157.0	7.0	0.0	7.0	7.0	GOT1 323.0
GP2	237.75	23.0	0.0	0.0	0.0	0.0	GP2 237.75
GP5	57.25	116.0	7.0	0.0	2.0	7.0	GP5 57.25
GPA33	435.5	139.0	13.0	4.0	0.0	16.0	GPA33 435.5
GPANK1	220.25	268.0	32.0	1.0	12.0	32.0	GPANK1 220.25
GPATCH3	157.25	27.0	0.0	0.0	0.0	0.0	GPATCH3 157.25
GPATCH4	6587.5	138.0	17.0	8.0	4.0	19.0	GPATCH4 6587.5
GPBAR1	17.25	13.0	3.0	0.0	0.0	3.0	GPBAR1 17.25
GPBP1	2687.0	992.0	103.0	0.0	21.0	103.0	GPBP1 2687.0
GPC3	10.25	1.0	0.0	0.0	0.0	0.0	GPC3 10.25
GPC5	1.5	223.0	14.0	0.0	1.0	14.0	GPC5 1.5
GPCPD1	1034.0	385.0	41.0	0.0	3.0	41.0	GPCPD1 1034.0
GPD1	12.75	1.0	0.0	0.0	0.0	0.0	GPD1 12.75
GPD1L	426.25	1.0	0.0	0.0	0.0	0.0	GPD1L 426.25
GPD2	602.25	99.0	8.0	1.0	0.0	8.0	GPD2 602.25
GPER1	63.0	43.0	8.0	0.0	0.0	8.0	GPER1 63.0
GPHN	635.25	3.0	0.0	0.0	0.0	0.0	GPHN 635.25
GPLD1	66.0	2.0	0.0	0.0	0.0	0.0	GPLD1 66.0
GPM6A	73.25	4.0	0.0	0.0	0.0	0.0	GPM6A 73.25
GPM6B	227.5	3.0	0.0	0.0	0.0	0.0	GPM6B 227.5
GPN2	989.25	223.0	20.0	0.0	2.0	20.0	GPN2 989.25
GPN3	509.0	35.0	9.0	0.0	0.0	9.0	GPN3 509.0
GPR1	59.25	7.0	0.0	0.0	0.0	0.0	GPR1 59.25
GPR107	3580.5	756.0	76.0	13.0	13.0	76.0	GPR107 3580.5
GPR119	2.75	1.0	0.0	0.0	0.0	0.0	GPR119 2.75
GPR137	252.25	51.0	4.0	0.0	1.0	4.0	GPR137 252.25
GPR137B	136.5	40.0	4.0	0.0	0.0	4.0	GPR137B 136.5
GPR146	110.5	16.0	6.0	0.0	0.0	6.0	GPR146 110.5
GPR15	133.5	89.0	15.0	0.0	0.0	15.0	GPR15 133.5
GPR150	25.75	30.0	4.0	0.0	0.0	4.0	GPR150 25.75
GPR151	13.0	2.0	0.0	0.0	0.0	0.0	GPR151 13.0
GPR156	4.0	11.0	4.0	0.0	0.0	4.0	GPR156 4.0
GPR157	548.0	23.0	3.0	0.0	0.0	3.0	GPR157 548.0
GPR160	160.5	22.0	0.0	0.0	0.0	0.0	GPR160 160.5
GPR161	208.5	2.0	0.0	0.0	0.0	0.0	GPR161 208.5
GPR162	2.5	40.0	3.0	0.0	0.0	3.0	GPR162 2.5
GPR171	696.5	45.0	7.0	0.0	0.0	7.0	GPR171 696.5
GPR174	1212.0	431.0	54.0	4.0	3.0	57.0	GPR174 1212.0
GPR179	70.25	89.0	5.0	0.0	0.0	5.0	GPR179 70.25
GPR18	551.25	1121.0	177.0	25.0	22.0	191.0	GPR18 551.25
GPR180	485.75	17.0	2.0	0.0	0.0	2.0	GPR180 485.75
GPR182	25.75	327.0	13.0	0.0	2.0	13.0	GPR182 25.75
GPR183	4101.75	508.0	117.0	23.0	5.0	126.0	GPR183 4101.75
GPR19	39.0	201.0	17.0	2.0	2.0	19.0	GPR19 39.0
GPR22	47.25	383.0	21.0	0.0	1.0	21.0	GPR22 47.25
GPR3	207.5	12.0	2.0	0.0	0.0	2.0	GPR3 207.5
GPR45	3.25	68.0	4.0	0.0	0.0	4.0	GPR45 3.25
GPR52	42.75	1.0	0.0	0.0	0.0	0.0	GPR52 42.75
GPR55	252.25	18.0	0.0	0.0	0.0	0.0	GPR55 252.25
GPR65	373.25	212.0	23.0	0.0	0.0	23.0	GPR65 373.25
GPR82	1171.5	3.0	0.0	0.0	0.0	0.0	GPR82 1171.5
GPR83	49.5	3.0	0.0	0.0	0.0	0.0	GPR83 49.5
GPR84	4.0	366.0	31.0	0.0	2.0	31.0	GPR84 4.0
GPR85	376.5	27.0	0.0	0.0	0.0	0.0	GPR85 376.5
GPR87	23.25	16.0	0.0	0.0	0.0	0.0	GPR87 23.25
GPRC5A	222.75	37.0	0.0	0.0	0.0	0.0	GPRC5A 222.75
GPRC5B	39.25	580.0	12.0	0.0	1.0	12.0	GPRC5B 39.25
GPRIN3	4467.5	144.0	23.0	0.0	0.0	23.0	GPRIN3 4467.5
GPS1	2376.25	12.0	3.0	0.0	0.0	3.0	GPS1 2376.25
GPS2	1935.5	1.0	1.0	0.0	0.0	1.0	GPS2 1935.5
GPSM2	719.25	11.0	1.0	0.0	0.0	1.0	GPSM2 719.25
GPX3	242.25	2.0	0.0	0.0	0.0	0.0	GPX3 242.25
GPX7	198.75	43.0	1.0	0.0	0.0	1.0	GPX7 198.75
GPX8	65.25	223.0	13.0	0.0	5.0	13.0	GPX8 65.25
GRAMD1C	71.0	94.0	18.0	0.0	1.0	18.0	GRAMD1C 71.0
