CD4_ABC_H3K27ac_count_bins	Gene_Name	Mean_Gene_Expression
0	TMED6	26.75
0	TMEM101	383.0
0	TMEM102	30.75
0	TMEM106B	1414.5
0	TMEM108	55.0
0	TMEM116	1006.5
0	TMEM119	162.5
0	TMEM120A	188.25
0	TMEM128	98.25
0	TMEM131	2655.25
0	TMEM132A	93.5
0	TMEM132E	4.0
0	TMEM135	313.5
0	TMEM141	78.75
0	TMEM144	36.25
0	TMEM145	265.5
0	TMEM147	393.25
0	TMEM14A	160.0
0	TMEM14B	768.0
0	TMEM14C	176.0
0	TMEM14EP	708.25
0	TMEM150A	189.25
0	TMEM150B	19.0
0	TMEM151B	11.5
0	TMEM160	78.75
0	TMEM161A	382.25
0	TMEM161B	1104.0
0	TMEM163	213.5
0	TMEM165	1608.5
0	TMEM167B	871.25
0	TMEM176B	1.5
0	TMEM18	1618.75
0	TMEM182	438.25
0	TMEM183A	1604.5
0	TMEM184A	224.5
0	TMEM184B	905.25
0	TMEM184C	1141.75
0	TMEM185B	498.5
0	TMEM189	2381.25
0	TMEM191A	17.25
0	TMEM191C	198.25
0	TMEM192	1730.5
0	TMEM200A	80.0
0	TMEM204	177.25
0	TMEM205	128.5
0	TMEM209	2306.25
0	TMEM211	2.75
0	TMEM212	2210.0
0	TMEM214	1585.5
0	TMEM216	189.25
0	TMEM219	191.25
0	TMEM230	922.75
0	TMEM232	31.25
0	TMEM233	6.25
0	TMEM236	483.25
0	TMEM239	55.0
0	TMEM241	490.25
0	TMEM242	237.5
0	TMEM244	2.5
0	TMEM245	2435.5
0	TMEM25	489.75
0	TMEM253	11.5
0	TMEM254	349.25
0	TMEM255A	44.0
0	TMEM255B	60.5
0	TMEM260	524.0
0	TMEM262	75.0
0	TMEM263	2040.75
0	TMEM269	118.0
0	TMEM30A	605.75
0	TMEM30B	110.5
0	TMEM33	9978.0
0	TMEM38B	222.0
0	TMEM39B	370.5
0	TMEM41B	3570.5
0	TMEM42	88.5
0	TMEM52	3.25
0	TMEM52B	107.0
0	TMEM62	195.75
0	TMEM63B	408.75
0	TMEM63C	14.0
0	TMEM64	710.0
0	TMEM67	712.5
0	TMEM68	708.25
0	TMEM70	188.0
0	TMEM72	4.25
0	TMEM74B	64.5
0	TMEM81	49.75
0	TMEM87B	275.75
0	TMEM89	5.75
0	TMEM9	203.25
0	TMEM91	381.0
0	TMEM97	875.75
0	TMEM9B	1329.0
0	TMF1	1177.0
0	TMIE	6.25
0	TMOD1	83.75
0	TMOD3	2666.5
0	TMOD4	16.75
0	TMPRSS11B	142.25
0	TMPRSS11D	6.75
0	TMPRSS13	47.75
0	TMPRSS15	9.25
0	TMPRSS2	0.5
0	TMPRSS3	197.0
0	TMPRSS4	76.5
0	TMPRSS5	16.0
0	TMPRSS7	13.0
0	TMPRSS9	80.5
0	TMSB10	1766.25
0	TMSB15B	615.5
0	TMTC2	134.0
0	TMTC4	461.25
0	TMUB1	165.0
0	TMX1	3032.0
0	TMX4	1389.5
0	TNC	95.0
0	TNF	20943.0
0	TNFAIP8L1	769.75
0	TNFAIP8L3	450.75
0	TNFRSF10A	930.5
0	TNFRSF10B	981.75
0	TNFRSF10C	3.75
0	TNFRSF12A	14.75
0	TNFRSF13B	20.25
0	TNFRSF13C	282.0
0	TNFRSF18	437.0
0	TNFRSF1B	4228.5
0	TNFRSF21	113.5
0	TNFRSF4	573.5
0	TNFRSF6B	2.25
0	TNFRSF8	249.75
0	TNFRSF9	3234.75
0	TNFSF10	671.0
0	TNFSF11	93.0
0	TNFSF12	531.25
0	TNFSF12-TNFSF13	8.75
0	TNFSF13	56.25
0	TNFSF13B	52.25
0	TNFSF14	2931.75
0	TNFSF15	169.0
0	TNFSF4	43.25
0	TNFSF8	4737.0
0	TNFSF9	35.5
0	TNIK	1602.75
0	TNIP2	2157.5
0	TNIP3	1266.75
0	TNK2	70.5
0	TNKS2	1779.25
0	TNN	6.75
0	TNNI1	43.0
0	TNNI2	1.75
0	TNNI3K	2.75
0	TNNT2	95.0
0	TNNT3	55.25
0	TNR	25.75
0	TNRC18	1278.75
0	TNRC6A	2354.5
0	TNRC6C	5537.75
0	TNS1	15.0
0	TNS3	167.5
0	TNXB	493.5
0	TOB1	3752.75
0	TOLLIP	337.5
0	TOM1L2	540.0
0	TOMM20	3786.75
0	TOMM5	653.5
0	TOMM6	1383.75
0	TOMM7	439.0
0	TOP1	2000.0
0	TOP2B	1782.75
0	TOP3B	592.25
0	TOPBP1	1674.5
0	TOR1AIP1	2180.5
0	TOR1AIP2	5649.75
0	TOR3A	364.25
0	TOR4A	61.25
0	TOX	786.0
0	TOX3	2.25
0	TOX4	2213.75
0	TP53AIP1	17.25
0	TP53BP1	3770.25
0	TP53BP2	3141.0
0	TP53I11	460.75
0	TP53I3	107.75
0	TP53INP1	738.25
0	TP53INP2	308.5
0	TP53TG5	57.5
0	TP63	91.75
0	TPBG	2.25
0	TPD52	1089.5
0	TPD52L1	155.75
0	TPD52L2	1571.0
0	TPH1	334.75
0	TPH2	403.75
0	TPI1	3686.0
0	TPM2	572.0
0	TPO	157.5
0	TPP1	4626.5
0	TPPP	157.75
0	TPPP2	2.75
0	TPRG1	93.75
0	TPRN	307.0
0	TPST2	1066.5
0	TPTE2P6	15.25
0	TPX2	207.25
0	TRADD	404.0
0	TRAF2	792.5
0	TRAF3	3634.0
0	TRAF3IP3	3142.25
0	TRAF4	891.25
0	TRAF7	720.5
0	TRAFD1	1229.75
0	TRAIP	70.0
0	TRAK1	1179.0
0	TRAK2	1225.25
0	TRAM1	2591.5
0	TRAM2	433.75
0	TRAP1	1939.75
0	TRAPPC3L	93.75
0	TRAPPC5	3901.75
0	TREH	1.5
0	TREML2	190.25
0	TREX1	117.75
0	TRHR	3.5
0	TRIB1	696.25
0	TRIB2	1123.0
0	TRIB3	415.25
0	TRIM11	458.5
0	TRIM16L	342.25
0	TRIM21	560.5
0	TRIM22	2626.25
0	TRIM24	3311.75
0	TRIM25	3334.25
0	TRIM27	7058.0
0	TRIM29	1.5
0	TRIM3	168.0
0	TRIM34	170.75
0	TRIM35	771.0
0	TRIM36	20.75
0	TRIM37	1195.0
0	TRIM38	2108.25
0	TRIM45	97.0
0	TRIM5	432.5
0	TRIM58	271.75
0	TRIM6	124.0
0	TRIM60	2.75
0	TRIM66	1052.5
0	TRIM68	266.75
0	TRIM7	195.25
0	TRIM71	26.0
0	TRIM72	1065.25
0	TRIM73	527.75
0	TRIM8	1278.0
0	TRIML2	82.75
0	TRIP10	209.0
0	TRIP11	933.0
0	TRIP12	15994.25
0	TRIP6	372.25
0	TRIQK	206.25
0	TRIT1	526.5
0	TRMT1	1004.75
0	TRMT10B	882.25
0	TRMT11	856.75
0	TRMT1L	249.5
0	TRMT44	563.25
0	TRMT61A	331.0
0	TRMT61B	140.75
0	TRNP1	2.25
0	TRNT1	849.0
0	TRPC1	60.0
0	TRPC3	9.25
0	TRPC4AP	616.5
0	TRPC5	19.5
0	TRPM3	51.5
0	TRPM5	11.25
0	TRPM6	326.75
0	TRPM8	98.0
0	TRPS1	1075.5
0	TRPV2	566.0
0	TSACC	31.5
0	TSC22D3	2880.5
0	TSC22D4	439.5
0	TSEN2	570.25
0	TSKU	102.25
0	TSNAX	886.0
0	TSPAN10	1649.75
0	TSPAN13	17.5
0	TSPAN14	3496.5
0	TSPAN15	8.25
0	TSPAN16	3.25
0	TSPAN18	820.5
0	TSPAN3	911.75
0	TSPAN33	62.0
0	TSPAN4	43.5
0	TSPAN5	614.75
0	TSPAN6	255.5
0	TSPAN9	10.25
0	TSPO	266.5
0	TSPO2	15.0
0	TSPYL1	1927.75
0	TSPYL2	2644.0
0	TSPYL5	20.0
0	TSPYL6	46.0
0	TSSC2	474.0
0	TSSK2	4.5
0	TSSK4	327.25
0	TTC12	215.75
0	TTC17	3999.0
0	TTC21B	923.5
0	TTC22	330.75
0	TTC27	2547.25
0	TTC28	235.25
0	TTC30A	39.0
0	TTC30B	31.75
0	TTC31	421.75
0	TTC39B	5020.75
0	TTC3P1	33.5
0	TTC5	298.25
0	TTC7B	1216.5
0	TTC9B	3.0
0	TTF1	624.75
0	TTI2	614.5
0	TTK	82.75
0	TTL	2570.0
0	TTLL1	44.25
0	TTLL11	64.25
0	TTLL2	8.75
0	TTLL3	1313.5
0	TTLL4	1069.75
0	TTLL7	475.25
0	TTLL9	75.25
0	TTPA	58.5
0	TTYH1	264.0
0	TTYH2	205.5
0	TUB	277.75
0	TUBA1C	4001.75
0	TUBA3D	53.75
0	TUBA3E	8.5
0	TUBA8	61.0
0	TUBB1	68.75
0	TUBB4A	174.5
0	TUBB4B	3358.0
0	TUBB6	165.5
0	TUBD1	1217.75
0	TUBGCP5	675.75
0	TUFT1	393.0
0	TUNAR	35.5
0	TUSC2	145.75
0	TUSC3	12.75
0	TVP23A	255.75
0	TVP23C	799.0
0	TWF2	340.25
0	TWIST1	18.0
0	TWISTNB	348.5
0	TXK	1004.5
0	TXLNA	2783.25
0	TXN	1217.5
0	TXN2	646.0
0	TXNDC15	1210.25
0	TXNDC16	74.25
0	TXNDC5	591.0
0	TXNRD1	1846.5
0	TXNRD3	20.5
0	TYMP	767.5
0	TYRO3	965.75
0	TYRO3P	36.0
0	TYSND1	311.75
0	TYW1B	179.5
0	U2AF2	2738.0
0	U2SURP	2671.25
0	UAP1	1958.75
0	UAP1L1	70.25
0	UBA1	8898.25
0	UBA2	2091.25
0	UBA3	3157.25
0	UBA5	1670.5
0	UBAC1	230.5
0	UBAP2	6686.0
0	UBASH3A	911.0
0	UBASH3B	737.0
0	UBB	2854.25
0	UBC	8681.75
0	UBE2D1	246.5
0	UBE2D2	1770.5
0	UBE2D3	40025.5
0	UBE2E1	2252.25
0	UBE2F	824.5
0	UBE2H	1890.0
0	UBE2I	4657.5
0	UBE2J2	349.5
0	UBE2K	2596.0
0	UBE2L6	2028.75
0	UBE2O	735.75
0	UBE2Q1	2248.25
0	UBE2Q2	872.25
0	UBE2Q2P1	567.5
0	UBE2V1	5636.5
0	UBE2V2	763.0
0	UBE2W	931.5
0	UBE3A	1412.25
0	UBE3C	3648.5
0	UBE4B	1993.75
0	UBIAD1	1353.0
0	UBL3	634.25
0	UBL4A	230.75
0	UBL7	951.5
0	UBQLN1	7508.5
0	UBQLN2	1439.75
0	UBR1	1600.25
0	UBR2	2409.5
0	UBR3	1164.75
0	UBR4	8145.0
0	UBR5	5841.5
0	UBXN10	5.5
0	UBXN2B	592.0
0	UBXN8	247.0
0	UCHL1	8.0
0	UCHL5	2680.0
0	UCK1	719.0
0	UCK2	2032.0
0	UCKL1	762.5
0	UCN	4.75
0	UFL1	773.75
0	UFM1	1231.5
0	UFSP1	9.0
0	UGCG	561.75
0	UGDH	1025.25
0	UGGT1	4477.0
0	UGP2	1697.0
0	UGT1A1	86.75
0	UGT2A1	72.25
0	UGT2B15	30.25
0	UGT2B4	39.25
0	UGT2B7	0.75
0	UHMK1	5780.75
0	UHRF1	5152.25
0	UHRF1BP1L	1411.5
0	ULBP1	31.75
0	ULBP2	6.0
0	ULK2	529.5
0	UMODL1	0.5
0	UNC119	299.25
0	UNC119B	349.25
0	UNC13B	64.5
0	UNC13C	191.5
0	UNC45A	936.75
0	UNC50	216.5
0	UNC5B	9.0
0	UNC5C	1.5
0	UNC5CL	85.75
0	UNC93B1	47.5
0	UNG	557.25
0	UNK	753.25
0	UNKL	913.25
0	UPB1	255.5
0	UPF2	1661.25
0	UPF3A	2531.0
0	UPK3B	246.75
0	UQCC2	334.5
0	UQCR11	435.25
0	UQCRB	614.0
0	UQCRBP1	3.5
0	UQCRFS1	566.25
0	URAHP	4.5
0	URB1	2566.75
0	URB2	1412.25
0	UROD	936.0
0	USHBP1	451.5
0	USP10	2761.25
0	USP13	601.75
0	USP14	3581.0
0	USP17L15	6.75
0	USP17L2	4.0
0	USP18	44.0
0	USP2	29.75
0	USP22	4811.5
0	USP24	5706.25
0	USP32	575.0
0	USP32P2	207.0
0	USP33	3837.5
0	USP43	2.0
0	USP44	113.5
0	USP46	278.75
0	USP48	3042.0
0	USP49	800.75
0	USP54	654.25
0	USP6NL	1948.25
0	USP7	3103.25
0	USP8	3000.25
0	USP9Y	680.25
0	UST	413.5
0	UTP11	2679.75
0	UTP14A	3024.25
0	UTP14C	520.75
0	UTP20	2293.75
0	UTP23	418.0
0	UTS2B	318.75
0	UVSSA	1779.0
0	VAMP3	914.75
0	VAMP8	198.25
0	VANGL1	275.25
0	VANGL2	9.5
0	VASH1	474.5
0	VASH2	282.5
0	VASN	9.75
0	VASP	671.75
0	VAT1	423.25
0	VAV1	1621.25
0	VAV2	23.75
0	VAV3	448.25
0	VBP1	435.5
0	VCAN	19.5
0	VCL	1955.25
0	VCP	5848.25
0	VDR	2575.25
0	VEGFA	1153.75
0	VEGFB	193.75
0	VENTX	90.25
0	VGLL3	189.5
0	VGLL4	928.75
0	VHL	884.25
0	VILL	248.75
0	VIPAS39	454.75
0	VIPR1	182.25
0	VIPR2	27.25
0	VKORC1	225.75
0	VLDLR	201.25
0	VMA21	1719.25
0	VMO1	0.25
0	VNN1	20.75
0	VNN2	112.75
0	VNN3	28.25
0	VPS13A	1386.75
0	VPS13D	3430.5
0	VPS26A	507.25
0	VPS28	782.75
0	VPS33A	1733.75
0	VPS41	1815.25
0	VPS4B	2845.25
0	VPS54	329.0
0	VPS8	833.75
0	VRTN	26.0
0	VSIG10	205.0
0	VSIG10L	30.0
0	VSIG2	7.25
0	VSIG4	4.0
0	VSIR	1073.75
0	VSNL1	59.0
0	VSTM5	20.0
0	VTI1A	1491.75
0	VTN	24.0
0	VWA5A	113.25
0	VWA5B1	152.5
0	VWA5B2	24.75
0	VWC2	78.25
0	VWDE	9.5
0	WAPL	2761.0
0	WAS	2002.75
0	WASF3	8.75
0	WASH3P	483.5
0	WASHC1	439.5
0	WASL	340.75
0	WBP1	957.5
0	WBP1L	1501.25
0	WBP2	1728.75
0	WBP4	531.25
0	WDFY1	1213.75
0	WDFY3	40.25
0	WDFY4	248.0
0	WDHD1	1429.25
0	WDR13	1108.5
0	WDR17	451.0
0	WDR19	905.25
0	WDR24	138.5
0	WDR25	91.75
0	WDR26	4634.25
0	WDR31	540.75
0	WDR33	1900.0
0	WDR43	3494.25
0	WDR44	784.75
0	WDR45B	605.75
0	WDR46	1653.25
0	WDR49	4.5
0	WDR53	216.75
0	WDR61	519.75
0	WDR63	1.75
0	WDR66	1122.5
0	WDR72	135.0
0	WDR75	1690.5
0	WDR76	878.25
0	WDR81	692.0
0	WDR82	5382.0
0	WDR86	141.75
0	WDR89	607.25
0	WDR92	457.5
0	WEE1	1580.5
0	WEE2	4.0
0	WFDC3	4.75
0	WFIKKN1	3.75
0	WHAMMP2	844.5
0	WHAMMP3	982.0
0	WIPF3	53.75
0	WIPI1	280.0
0	WIPI2	778.25
0	WIZ	629.75
0	WNT1	12.5
0	WNT10A	38.25
0	WNT10B	107.25
0	WNT16	8.0
0	WNT2B	167.5
0	WNT3	12.25
0	WNT5B	1.0
0	WNT8B	13.25
0	WNT9A	19.75
0	WNT9B	114.75
0	WSB1	3352.0
0	WSB2	2317.25
0	WSCD1	3.75
0	WT1	21.0
0	WTAP	2198.0
0	WWC1	128.25
0	WWC2	196.0
0	WWP1	880.5
0	WWP2	1714.0
0	WWTR1	152.75
0	XAF1	1002.75
0	XAGE5	13.5
0	XCL1	268.25
0	XCL2	78.25
0	XCR1	23.25
0	XDH	150.5
0	XG	2.0
0	XIRP1	315.75
0	XKR5	278.75
0	XKR6	51.25
0	XKR8	124.75
0	XKR9	585.25
0	XKRX	19.75
0	XPNPEP1	608.5
0	XPO5	6508.25
0	XPO6	6836.25
0	XPOT	9866.5
0	XRCC1	1252.75
0	XRCC2	849.0
0	XRN2	1835.0
0	XYLB	898.0
0	YBX1	57087.0
0	YBX3	2156.5
0	YEATS4	306.75
0	YES1	823.0
0	YIF1A	345.0
0	YIPF3	1003.75
0	YIPF4	3497.5
0	YIPF7	1.25
0	YJEFN3	250.0
0	YKT6	872.75
0	YLPM1	4570.25
0	YME1L1	4868.75
0	YOD1	300.0
0	YPEL4	8.25
0	YTHDC1	14022.25
0	YTHDF1	1361.75
0	YWHAB	3616.5
0	YWHAG	5546.0
0	YWHAH	717.75
0	YWHAZ	10769.25
0	YY2	35.25
0	ZACN	413.75
0	ZADH2	460.0
0	ZAP70	3819.25
0	ZBED1	481.0
0	ZBED2	3095.25
0	ZBED4	742.25
0	ZBED6CL	148.75
0	ZBED8	3.25
0	ZBED9	83.25
0	ZBP1	528.0
0	ZBTB12	46.75
0	ZBTB16	193.25
0	ZBTB17	350.75
0	ZBTB25	4417.25
0	ZBTB26	175.75
0	ZBTB3	461.0
0	ZBTB32	359.25
0	ZBTB33	1681.25
0	ZBTB34	230.25
0	ZBTB37	2528.5
0	ZBTB41	279.5
0	ZBTB47	7.0
0	ZBTB48	443.0
0	ZBTB49	309.0
0	ZBTB6	537.75
0	ZBTB7A	2993.75
0	ZBTB7B	1764.25
0	ZBTB7C	5.75
0	ZC2HC1A	34.0
0	ZC3H10	395.5
0	ZC3H12B	467.25
0	ZC3H12C	106.75
0	ZC3H13	5074.25
0	ZC3H14	2028.25
0	ZC3H15	1792.75
0	ZC3H3	698.5
0	ZC3HAV1L	304.25
0	ZC3HC1	241.5
0	ZC4H2	598.0
0	ZCCHC12	5.25
0	ZCCHC14	1433.5
0	ZCCHC18	74.5
0	ZCCHC7	1147.25
0	ZCCHC8	1844.75
0	ZCCHC9	1376.25
0	ZDBF2	783.25
0	ZDHHC12	294.75
0	ZDHHC15	127.0
0	ZDHHC2	833.25
0	ZDHHC22	12.75
0	ZDHHC4	252.25
0	ZDHHC6	983.75
0	ZDHHC7	489.25
0	ZDHHC8	509.5
0	ZDHHC8P1	125.75
0	ZDHHC9	1062.25
0	ZEB2	880.0
0	ZER1	493.5
0	ZFAND1	334.0
0	ZFAND2A	283.0
0	ZFAND2B	505.25
0	ZFAND3	504.5
0	ZFAND4	659.75
0	ZFAND5	1122.75
0	ZFHX2	53.5
0	ZFHX4	3.5
0	ZFP1	193.0
0	ZFP2	110.25
0	ZFP30	467.0
0	ZFP37	54.5
0	ZFP42	560.25
0	ZFP57	11.0
0	ZFP62	419.5
0	ZFP69	142.5
0	ZFP92	134.0
0	ZFPM1	156.5
0	ZFR	2109.75
0	ZFX	1589.5
0	ZFYVE19	242.25
0	ZFYVE27	893.5
0	ZFYVE9	186.25
0	ZHX1-C8orf76	77.5
0	ZIC5	1.25
0	ZKSCAN1	5987.0
0	ZKSCAN7	329.25
0	ZKSCAN8	1365.25
0	ZMAT2	982.5
0	ZMAT3	962.0
0	ZMIZ1	2584.5
0	ZMPSTE24	728.25
0	ZMYM2	1686.5
0	ZMYM3	733.5
0	ZMYM4	1533.25
0	ZMYM5	1387.5
0	ZMYND11	1986.5
0	ZMYND15	4.25
0	ZNF100	757.25
0	ZNF106	4826.75
0	ZNF107	1087.5
0	ZNF114	73.75
0	ZNF117	906.75
0	ZNF12	551.75
0	ZNF132	106.75
0	ZNF133	132.75
0	ZNF138	327.5
0	ZNF142	2151.0
0	ZNF148	1223.75
0	ZNF155	114.0
0	ZNF17	197.5
0	ZNF175	716.75
0	ZNF18	214.75
0	ZNF182	189.0
0	ZNF185	20.25
0	ZNF195	1621.25
0	ZNF197	172.5
0	ZNF205	9.25
0	ZNF207	10505.25
0	ZNF208	119.25
0	ZNF212	262.0
0	ZNF215	445.25
0	ZNF219	107.25
0	ZNF22	284.5
0	ZNF222	25.5
0	ZNF223	16.0
0	ZNF224	470.25
0	ZNF226	330.75
0	ZNF227	301.25
0	ZNF229	6.5
0	ZNF230	460.25
0	ZNF235	107.75
0	ZNF239	154.75
0	ZNF24	946.75
0	ZNF248	264.25
0	ZNF25	244.75
0	ZNF253	787.0
0	ZNF254	408.5
0	ZNF260	491.5
0	ZNF264	3954.5
0	ZNF267	1222.25
0	ZNF273	1263.75
0	ZNF274	584.5
0	ZNF275	933.75
0	ZNF280C	694.5
0	ZNF280D	787.75
0	ZNF281	541.75
0	ZNF282	782.5
0	ZNF284	227.5
0	ZNF296	148.0
0	ZNF3	471.75
0	ZNF300	56.0
0	ZNF302	390.75
0	ZNF311	37.5
0	ZNF316	591.75
0	ZNF317	1072.25
0	ZNF318	671.0
0	ZNF319	490.25
0	ZNF321P	619.0
0	ZNF322	125.0
0	ZNF326	1445.25
0	ZNF331	2506.25
0	ZNF33A	761.5
0	ZNF34	91.0
0	ZNF343	336.5
0	ZNF345	642.5
0	ZNF350	225.0
0	ZNF354A	333.75
0	ZNF358	60.5
0	ZNF362	880.5
0	ZNF365	77.5
0	ZNF366	53.75
0	ZNF37A	2910.75
0	ZNF384	3309.75
0	ZNF385C	277.5
0	ZNF385D	15.75
0	ZNF396	416.25
0	ZNF397	2282.25
0	ZNF398	1559.0
0	ZNF407	1896.75
0	ZNF410	929.0
0	ZNF414	514.0
0	ZNF425	70.0
0	ZNF426	1048.75
0	ZNF428	113.25
0	ZNF430	1113.5
0	ZNF44	541.75
0	ZNF443	22.0
0	ZNF445	2857.75
0	ZNF449	52.75
0	ZNF45	357.0
0	ZNF451	2260.75
0	ZNF454	32.0
0	ZNF461	223.0
0	ZNF462	169.25
0	ZNF467	8.25
0	ZNF469	45.5
0	ZNF485	376.0
0	ZNF486	373.25
0	ZNF491	33.5
0	ZNF492	315.0
0	ZNF496	351.25
0	ZNF497	132.5
0	ZNF500	322.5
0	ZNF501	56.75
0	ZNF502	39.75
0	ZNF511	426.0
0	ZNF512B	357.25
0	ZNF513	148.25
0	ZNF516	235.5
0	ZNF518B	728.0
0	ZNF527	604.75
0	ZNF532	550.25
0	ZNF541	2.0
0	ZNF546	406.0
0	ZNF547	25.25
0	ZNF548	1303.75
0	ZNF550	560.25
0	ZNF552	415.0
0	ZNF555	263.5
0	ZNF563	82.0
0	ZNF566	432.5
0	ZNF567	447.0
0	ZNF569	112.25
0	ZNF57	187.75
0	ZNF570	786.0
0	ZNF573	906.25
0	ZNF574	458.5
0	ZNF577	305.5
0	ZNF579	178.5
0	ZNF580	571.0
0	ZNF581	211.25
0	ZNF583	262.0
0	ZNF584	481.0
0	ZNF586	602.0
0	ZNF592	2931.0
0	ZNF593	189.75
0	ZNF595	286.25
0	ZNF596	152.75
0	ZNF598	296.5
0	ZNF600	629.5
0	ZNF605	587.0
0	ZNF607	218.0
0	ZNF608	4.0
0	ZNF609	4011.0
0	ZNF613	122.25
0	ZNF615	391.25
0	ZNF616	307.0
0	ZNF618	39.25
0	ZNF619	321.0
0	ZNF621	1001.25
0	ZNF623	1581.75
0	ZNF625	42.5
0	ZNF628	113.0
0	ZNF629	293.75
0	ZNF639	2188.0
0	ZNF649	502.75
0	ZNF652	1349.5
0	ZNF658	55.5
0	ZNF662	275.75
0	ZNF670	62.75
0	ZNF672	597.5
0	ZNF675	609.25
0	ZNF679	2.75
0	ZNF680	152.25
0	ZNF681	493.0
0	ZNF682	219.75
0	ZNF683	19.5
0	ZNF684	155.5
0	ZNF687	1057.5
0	ZNF691	164.0
0	ZNF692	660.75
0	ZNF701	262.75
0	ZNF703	8.0
0	ZNF704	1235.5
0	ZNF706	454.25
0	ZNF71	297.5
0	ZNF710	335.25
0	ZNF711	62.0
0	ZNF713	1526.25
0	ZNF716	450.5
0	ZNF720	364.75
0	ZNF726	658.25
0	ZNF727	12.25
0	ZNF732	1.5
0	ZNF736	648.25
0	ZNF737	254.75
0	ZNF74	187.0
0	ZNF746	1933.0
0	ZNF747	394.75
0	ZNF749	121.75
0	ZNF750	35.0
0	ZNF75D	225.5
0	ZNF763	18.5
0	ZNF764	541.5
0	ZNF767P	1003.25
0	ZNF77	66.75
0	ZNF770	618.25
0	ZNF774	441.25
0	ZNF775	149.75
0	ZNF776	433.5
0	ZNF777	378.0
0	ZNF782	236.25
0	ZNF784	110.0
0	ZNF785	653.75
0	ZNF787	162.25
0	ZNF79	182.25
0	ZNF793	2931.75
0	ZNF800	2550.25
0	ZNF808	664.25
0	ZNF81	447.25
0	ZNF814	2455.75
0	ZNF827	1562.25
0	ZNF836	121.5
0	ZNF837	9.0
0	ZNF84	655.25
0	ZNF841	673.25
0	ZNF852	147.75
0	ZNF853	127.75
0	ZNF862	889.75
0	ZNF865	323.25
0	ZNF879	125.0
0	ZNF883	84.5
0	ZNF888	184.25
0	ZNF890P	66.0
0	ZNF90	1002.75
0	ZNF92	653.5
0	ZNF98	2.0
0	ZNHIT2	54.25
0	ZNHIT3	762.25
0	ZNRD1	472.0
0	ZNRF1	393.25
0	ZNRF2	142.5
0	ZNRF3	169.5
0	ZP1	24.0
0	ZP3	149.75
0	ZPR1	3269.0
0	ZSCAN10	4.25
0	ZSCAN12P1	6.25
0	ZSCAN2	326.5
0	ZSCAN20	114.75
0	ZSCAN25	998.0
0	ZSCAN30	558.25
0	ZSCAN32	417.5
0	ZSCAN5A	218.5
0	ZSCAN9	75.25
0	ZSWIM6	680.0
0	ZSWIM8	1274.75
0	ZW10	265.25
0	ZWINT	187.0
0	ZXDA	191.25
0	ZXDB	671.75
0	ZYX	1734.0
1	A2M	494.0
1	AANAT	7.75
1	AARSD1	568.25
1	ABCA10	36.75
1	ABCA5	662.0
1	ABCA6	260.5
1	ABCG4	2.5
1	ABHD10	1060.75
1	ABHD12B	614.75
1	ABHD2	2812.25
1	ABL2	1947.25
1	ABLIM1	6742.75
1	ACP7	154.75
1	ACSBG1	448.75
1	ACSL6	941.0
1	ACTG1P17	104.25
1	ACTR6	287.5
1	ADAMTS16	15.75
1	ADAMTS9	17.5
1	ADCY10	2.75
1	ADCY2	380.25
1	ADCY7	2006.25
1	ADGRA3	814.75
1	ADGRG6	12.25
1	ADHFE1	156.0
1	ADIPOQ	164.5
1	ADNP2	1887.5
1	ADPGK	2523.25
1	ADRM1	1947.5
1	AGAP4	382.75
1	AGPAT3	3333.5
1	AGTPBP1	600.0
1	AHCYL1	2690.5
1	AIG1	342.75
1	AKAP1	1117.75
1	AKAP12	418.5
1	AKNAD1	55.0
1	AKR1A1	891.25
1	AKR1B1	1954.25
1	AKR1B10	76.25
1	AKR1B15	879.75
1	AKT1	1115.25
1	ALDH5A1	830.0
1	ALDOA	3029.5
1	ALDOC	287.25
1	ALG6	257.25
1	ALOX15	30.0
1	ALOX5	163.5
1	AMDHD2	232.75
1	AMPD3	621.0
1	ANGPT4	60.25
1	ANGPTL6	35.5
1	ANKAR	83.0
1	ANKDD1A	898.5
1	ANKFY1	2183.25
1	ANKH	5278.0
1	ANKRD11	11882.0
1	ANKRD13B	272.25
1	ANKRD23	71.0
1	ANKRD30BP2	42.25
1	ANKRD46	555.5
1	ANKRD49	360.5
1	AP1AR	875.25
1	AP3B2	80.0
1	APCDD1L	5.75
1	APH1A	825.25
1	APLN	2.5
1	APLP1	136.5
1	APOBEC4	8.5
1	APOH	10.5
1	APOL2	1692.75
1	APPL2	685.0
1	ARAP1	1538.75
1	ARCN1	8912.75
1	ARG1	126.5
1	ARGFXP2	49.5
1	ARHGAP21	1468.25
1	ARHGAP32	330.75
1	ARHGAP39	36.0
1	ARHGAP4	924.75
1	ARHGAP9	2610.5
1	ARHGDIA	4043.5
1	ARID1A	12452.0
1	ARL13B	204.0
1	ARL6IP4	942.0
1	ARMC4	9.5
1	ARMC5	570.0
1	ARPC2	8413.75
1	ARPP19	3337.75
1	ARSJ	133.25
1	ASB13	104.25
1	ASF1A	1142.5
1	ASL	126.75
1	ASNS	1581.5
1	ASNSD1	460.5
1	ATG16L2	1541.5
1	ATG7	1251.0
1	ATG9A	1521.0
1	ATL1	28.75
1	ATM	11059.5
1	ATP13A1	1603.25
1	ATP2B1	1391.0
1	ATP2C1	955.5
1	ATP6V0A1	1405.25
